sales_id,sales_date,customer_id,product_id,quantity,unit_price,total_revenue,cogs,profit
TRX-202510-0979,2025-10-05,CUST003,PRD004,6,105000,630000,420000,210000
TRX-202510-0980,2025-10-05,CUST008,PRD012,4,48000,192000,128000,64000
TRX-202510-0981,2025-10-06,CUST006,PRD006,8,110000,880000,600000,280000
TRX-202510-0981,2025-10-06,CUST006,PRD012,3,48000,144000,96000,48000
TRX-202510-0981,2025-10-06,CUST006,PRD009,1,52000,52000,35000,17000
TRX-202510-0982,2025-10-06,CUST007,PRD009,4,52000,208000,140000,68000
TRX-202510-0983,2025-10-06,CUST007,PRD011,5,35000,175000,110000,65000
TRX-202510-0983,2025-10-06,CUST007,PRD012,4,48000,192000,128000,64000
TRX-202510-0984,2025-10-06,CUST006,PRD009,2,52000,104000,70000,34000
TRX-202510-0984,2025-10-06,CUST006,PRD012,4,48000,192000,128000,64000
TRX-202510-0984,2025-10-06,CUST006,PRD005,5,105000,525000,350000,175000
TRX-202510-0985,2025-10-06,CUST004,PRD005,2,105000,210000,140000,70000
TRX-202510-0985,2025-10-06,CUST004,PRD001,3,175000,525000,360000,165000
TRX-202510-0986,2025-10-07,CUST008,PRD008,7,40000,280000,196000,84000
TRX-202510-0986,2025-10-07,CUST008,PRD010,7,20000,140000,84000,56000
TRX-202510-0986,2025-10-07,CUST008,PRD011,8,35000,280000,176000,104000
TRX-202510-0987,2025-10-07,CUST004,PRD012,6,48000,288000,192000,96000
TRX-202510-0987,2025-10-07,CUST004,PRD006,8,110000,880000,600000,280000
TRX-202510-0988,2025-10-08,CUST002,PRD003,8,130000,1040000,680000,360000
TRX-202510-0988,2025-10-08,CUST002,PRD006,7,110000,770000,525000,245000
TRX-202510-0989,2025-10-08,CUST003,PRD001,3,175000,525000,360000,165000
TRX-202510-0989,2025-10-08,CUST003,PRD011,4,35000,140000,88000,52000
TRX-202510-0990,2025-10-09,CUST003,PRD006,7,110000,770000,525000,245000
TRX-202510-0990,2025-10-09,CUST003,PRD005,7,105000,735000,490000,245000
TRX-202510-0991,2025-10-09,CUST002,PRD008,1,40000,40000,28000,12000
TRX-202510-0991,2025-10-09,CUST002,PRD011,4,35000,140000,88000,52000
TRX-202510-0992,2025-10-09,CUST003,PRD006,6,110000,660000,450000,210000
TRX-202510-0993,2025-10-09,CUST006,PRD001,7,175000,1225000,840000,385000
TRX-202510-0993,2025-10-09,CUST006,PRD010,2,20000,40000,24000,16000
TRX-202510-0993,2025-10-09,CUST006,PRD011,4,35000,140000,88000,52000
TRX-202510-0994,2025-10-10,CUST001,PRD006,3,110000,330000,225000,105000
TRX-202510-0995,2025-10-10,CUST007,PRD008,7,40000,280000,196000,84000
TRX-202510-0995,2025-10-10,CUST007,PRD001,7,175000,1225000,840000,385000
TRX-202510-0995,2025-10-10,CUST007,PRD012,1,48000,48000,32000,16000
TRX-202510-0996,2025-10-10,CUST005,PRD005,2,105000,210000,140000,70000
TRX-202510-0996,2025-10-10,CUST005,PRD011,8,35000,280000,176000,104000
TRX-202510-0997,2025-10-10,CUST006,PRD012,6,48000,288000,192000,96000
TRX-202510-0997,2025-10-10,CUST006,PRD006,2,110000,220000,150000,70000
TRX-202510-0998,2025-10-10,CUST003,PRD009,2,52000,104000,70000,34000
TRX-202510-0998,2025-10-10,CUST003,PRD007,3,225000,675000,540000,135000
TRX-202510-0999,2025-10-11,CUST005,PRD007,8,225000,1800000,1440000,360000
TRX-202510-0999,2025-10-11,CUST005,PRD001,6,175000,1050000,720000,330000
TRX-202510-1000,2025-10-11,CUST005,PRD001,6,175000,1050000,720000,330000
TRX-202510-1000,2025-10-11,CUST005,PRD010,1,20000,20000,12000,8000
TRX-202510-1000,2025-10-11,CUST005,PRD002,7,70000,490000,315000,175000
TRX-202510-1001,2025-10-11,CUST004,PRD002,2,70000,140000,90000,50000
TRX-202510-1002,2025-10-12,CUST007,PRD001,5,175000,875000,600000,275000
TRX-202510-1002,2025-10-12,CUST007,PRD003,2,130000,260000,170000,90000
TRX-202510-1003,2025-10-12,CUST007,PRD004,5,105000,525000,350000,175000
TRX-202510-1004,2025-10-12,CUST005,PRD009,1,52000,52000,35000,17000
TRX-202510-1004,2025-10-12,CUST005,PRD012,6,48000,288000,192000,96000
TRX-202510-1004,2025-10-12,CUST005,PRD004,8,105000,840000,560000,280000
TRX-202510-1005,2025-10-12,CUST004,PRD005,5,105000,525000,350000,175000
TRX-202510-1005,2025-10-12,CUST004,PRD003,1,130000,130000,85000,45000
TRX-202510-1006,2025-10-13,CUST007,PRD009,6,52000,312000,210000,102000
TRX-202510-1006,2025-10-13,CUST007,PRD001,6,175000,1050000,720000,330000
TRX-202510-1007,2025-10-13,CUST006,PRD008,8,40000,320000,224000,96000
TRX-202510-1007,2025-10-13,CUST006,PRD003,8,130000,1040000,680000,360000
TRX-202510-1008,2025-10-13,CUST004,PRD012,5,48000,240000,160000,80000
TRX-202510-1008,2025-10-13,CUST004,PRD003,7,130000,910000,595000,315000
TRX-202510-1008,2025-10-13,CUST004,PRD007,1,225000,225000,180000,45000
TRX-202510-1009,2025-10-13,CUST002,PRD008,2,40000,80000,56000,24000
TRX-202510-1009,2025-10-13,CUST002,PRD009,4,52000,208000,140000,68000
TRX-202510-1009,2025-10-13,CUST002,PRD006,6,110000,660000,450000,210000
TRX-202510-1010,2025-10-14,CUST004,PRD010,5,20000,100000,60000,40000
TRX-202510-1011,2025-10-14,CUST003,PRD012,7,48000,336000,224000,112000
TRX-202510-1012,2025-10-14,CUST007,PRD004,5,105000,525000,350000,175000
TRX-202510-1012,2025-10-14,CUST007,PRD007,6,225000,1350000,1080000,270000
TRX-202510-1013,2025-10-15,CUST007,PRD011,7,35000,245000,154000,91000
TRX-202510-1013,2025-10-15,CUST007,PRD007,4,225000,900000,720000,180000
TRX-202510-1013,2025-10-15,CUST007,PRD012,1,48000,48000,32000,16000
TRX-202510-1014,2025-10-15,CUST004,PRD010,2,20000,40000,24000,16000
TRX-202510-1015,2025-10-16,CUST003,PRD002,4,70000,280000,180000,100000
TRX-202510-1015,2025-10-16,CUST003,PRD001,8,175000,1400000,960000,440000
TRX-202510-1016,2025-10-16,CUST008,PRD011,8,35000,280000,176000,104000
TRX-202510-1017,2025-10-16,CUST004,PRD008,2,40000,80000,56000,24000
TRX-202510-1018,2025-10-16,CUST006,PRD004,8,105000,840000,560000,280000
TRX-202510-1019,2025-10-17,CUST006,PRD012,8,48000,384000,256000,128000
TRX-202510-1019,2025-10-17,CUST006,PRD009,7,52000,364000,245000,119000
TRX-202510-1020,2025-10-17,CUST002,PRD003,5,130000,650000,425000,225000
TRX-202510-1021,2025-10-18,CUST005,PRD005,3,105000,315000,210000,105000
TRX-202510-1021,2025-10-18,CUST005,PRD010,3,20000,60000,36000,24000
TRX-202510-1021,2025-10-18,CUST005,PRD001,5,175000,875000,600000,275000
TRX-202510-1022,2025-10-18,CUST001,PRD006,6,110000,660000,450000,210000
TRX-202510-1023,2025-10-18,CUST005,PRD012,5,48000,240000,160000,80000
TRX-202510-1023,2025-10-18,CUST005,PRD003,8,130000,1040000,680000,360000
TRX-202510-1024,2025-10-18,CUST008,PRD005,3,105000,315000,210000,105000
TRX-202510-1024,2025-10-18,CUST008,PRD003,5,130000,650000,425000,225000
TRX-202510-1024,2025-10-18,CUST008,PRD011,7,35000,245000,154000,91000
TRX-202510-1025,2025-10-18,CUST005,PRD004,5,105000,525000,350000,175000
TRX-202510-1025,2025-10-18,CUST005,PRD001,3,175000,525000,360000,165000
TRX-202510-1025,2025-10-18,CUST005,PRD012,1,48000,48000,32000,16000
TRX-202510-1026,2025-10-19,CUST006,PRD005,4,105000,420000,280000,140000
TRX-202510-1027,2025-10-19,CUST004,PRD005,2,105000,210000,140000,70000
TRX-202510-1028,2025-10-20,CUST008,PRD009,5,52000,260000,175000,85000
TRX-202510-1028,2025-10-20,CUST008,PRD004,3,105000,315000,210000,105000
TRX-202510-1028,2025-10-20,CUST008,PRD011,4,35000,140000,88000,52000
TRX-202510-1029,2025-10-20,CUST004,PRD012,1,48000,48000,32000,16000
TRX-202510-1029,2025-10-20,CUST004,PRD008,5,40000,200000,140000,60000
TRX-202510-1029,2025-10-20,CUST004,PRD003,5,130000,650000,425000,225000
TRX-202510-1030,2025-10-21,CUST004,PRD008,1,40000,40000,28000,12000
TRX-202510-1030,2025-10-21,CUST004,PRD005,7,105000,735000,490000,245000
TRX-202510-1030,2025-10-21,CUST004,PRD010,2,20000,40000,24000,16000
TRX-202510-1031,2025-10-21,CUST008,PRD004,8,105000,840000,560000,280000
TRX-202510-1031,2025-10-21,CUST008,PRD010,1,20000,20000,12000,8000
TRX-202510-1031,2025-10-21,CUST008,PRD011,5,35000,175000,110000,65000
TRX-202510-1032,2025-10-22,CUST003,PRD007,5,225000,1125000,900000,225000
TRX-202510-1033,2025-10-22,CUST002,PRD006,3,110000,330000,225000,105000
TRX-202510-1033,2025-10-22,CUST002,PRD011,4,35000,140000,88000,52000
TRX-202510-1034,2025-10-22,CUST002,PRD004,5,105000,525000,350000,175000
TRX-202510-1035,2025-10-23,CUST004,PRD008,6,40000,240000,168000,72000
TRX-202510-1035,2025-10-23,CUST004,PRD005,3,105000,315000,210000,105000
TRX-202510-1036,2025-10-23,CUST005,PRD012,6,48000,288000,192000,96000
TRX-202510-1036,2025-10-23,CUST005,PRD006,8,110000,880000,600000,280000
TRX-202510-1037,2025-10-23,CUST005,PRD010,7,20000,140000,84000,56000
TRX-202510-1037,2025-10-23,CUST005,PRD007,1,225000,225000,180000,45000
TRX-202510-1038,2025-10-23,CUST007,PRD007,6,225000,1350000,1080000,270000
TRX-202510-1039,2025-10-24,CUST008,PRD011,7,35000,245000,154000,91000
TRX-202510-1040,2025-10-24,CUST008,PRD005,7,105000,735000,490000,245000
TRX-202510-1041,2025-10-24,CUST001,PRD001,6,175000,1050000,720000,330000
TRX-202510-1042,2025-10-24,CUST005,PRD006,2,110000,220000,150000,70000
TRX-202510-1042,2025-10-24,CUST005,PRD008,8,40000,320000,224000,96000
TRX-202510-1042,2025-10-24,CUST005,PRD005,3,105000,315000,210000,105000
TRX-202510-1043,2025-10-24,CUST002,PRD012,3,48000,144000,96000,48000
TRX-202510-1043,2025-10-24,CUST002,PRD007,3,225000,675000,540000,135000
TRX-202510-1044,2025-10-25,CUST004,PRD006,4,110000,440000,300000,140000
TRX-202510-1044,2025-10-25,CUST004,PRD012,5,48000,240000,160000,80000
TRX-202510-1045,2025-10-25,CUST005,PRD012,2,48000,96000,64000,32000
TRX-202510-1045,2025-10-25,CUST005,PRD001,7,175000,1225000,840000,385000
TRX-202510-1045,2025-10-25,CUST005,PRD003,7,130000,910000,595000,315000
TRX-202510-1046,2025-10-25,CUST007,PRD001,1,175000,175000,120000,55000
TRX-202510-1046,2025-10-25,CUST007,PRD009,6,52000,312000,210000,102000
TRX-202510-1047,2025-10-25,CUST001,PRD007,6,225000,1350000,1080000,270000
TRX-202510-1047,2025-10-25,CUST001,PRD001,8,175000,1400000,960000,440000
TRX-202510-1047,2025-10-25,CUST001,PRD009,5,52000,260000,175000,85000
TRX-202510-1048,2025-10-25,CUST006,PRD002,2,70000,140000,90000,50000
TRX-202510-1048,2025-10-25,CUST006,PRD012,2,48000,96000,64000,32000
TRX-202510-1048,2025-10-25,CUST006,PRD010,3,20000,60000,36000,24000
TRX-202510-1049,2025-10-26,CUST005,PRD010,7,20000,140000,84000,56000
TRX-202510-1050,2025-10-26,CUST001,PRD004,6,105000,630000,420000,210000
TRX-202510-1051,2025-10-26,CUST007,PRD005,4,105000,420000,280000,140000
TRX-202510-1052,2025-10-26,CUST006,PRD008,6,40000,240000,168000,72000
TRX-202510-1052,2025-10-26,CUST006,PRD011,3,35000,105000,66000,39000
TRX-202510-1052,2025-10-26,CUST006,PRD004,4,105000,420000,280000,140000
TRX-202510-1053,2025-10-26,CUST003,PRD005,3,105000,315000,210000,105000
TRX-202510-1054,2025-10-27,CUST007,PRD008,8,40000,320000,224000,96000
TRX-202510-1055,2025-10-27,CUST007,PRD004,7,105000,735000,490000,245000
TRX-202510-1056,2025-10-27,CUST002,PRD003,2,130000,260000,170000,90000
TRX-202510-1057,2025-10-28,CUST005,PRD012,2,48000,96000,64000,32000
TRX-202510-1058,2025-10-28,CUST007,PRD001,6,175000,1050000,720000,330000
TRX-202510-1058,2025-10-28,CUST007,PRD005,1,105000,105000,70000,35000
TRX-202510-1059,2025-10-28,CUST003,PRD003,1,130000,130000,85000,45000
TRX-202510-1060,2025-10-28,CUST003,PRD003,1,130000,130000,85000,45000
TRX-202510-1060,2025-10-28,CUST003,PRD012,1,48000,48000,32000,16000
TRX-202510-1060,2025-10-28,CUST003,PRD008,4,40000,160000,112000,48000
TRX-202510-1061,2025-10-28,CUST005,PRD010,3,20000,60000,36000,24000
TRX-202510-1061,2025-10-28,CUST005,PRD007,7,225000,1575000,1260000,315000
TRX-202510-1062,2025-10-29,CUST007,PRD009,7,52000,364000,245000,119000
TRX-202510-1063,2025-10-29,CUST003,PRD002,1,70000,70000,45000,25000
TRX-202510-1064,2025-10-29,CUST006,PRD002,7,70000,490000,315000,175000
TRX-202510-1065,2025-10-30,CUST003,PRD009,3,52000,156000,105000,51000
TRX-202510-1066,2025-10-30,CUST003,PRD011,2,35000,70000,44000,26000
TRX-202510-1067,2025-10-30,CUST002,PRD007,2,225000,450000,360000,90000
TRX-202510-1067,2025-10-30,CUST002,PRD005,4,105000,420000,280000,140000
TRX-202510-1067,2025-10-30,CUST002,PRD010,4,20000,80000,48000,32000
TRX-202510-1068,2025-10-31,CUST003,PRD001,7,175000,1225000,840000,385000
TRX-202510-1068,2025-10-31,CUST003,PRD004,6,105000,630000,420000,210000
TRX-202510-1068,2025-10-31,CUST003,PRD003,1,130000,130000,85000,45000
TRX-202510-1069,2025-10-31,CUST008,PRD006,7,110000,770000,525000,245000
TRX-202510-1069,2025-10-31,CUST008,PRD004,8,105000,840000,560000,280000
TRX-202511-1070,2025-11-01,CUST002,PRD008,2,40000,80000,56000,24000
TRX-202511-1071,2025-11-01,CUST002,PRD012,6,48000,288000,192000,96000
TRX-202511-1071,2025-11-01,CUST002,PRD005,5,105000,525000,350000,175000
TRX-202511-1071,2025-11-01,CUST002,PRD003,8,130000,1040000,680000,360000
TRX-202511-1072,2025-11-01,CUST007,PRD002,7,70000,490000,315000,175000
TRX-202511-1072,2025-11-01,CUST007,PRD009,4,52000,208000,140000,68000
TRX-202511-1072,2025-11-01,CUST007,PRD003,3,130000,390000,255000,135000
TRX-202511-1073,2025-11-02,CUST007,PRD005,1,105000,105000,70000,35000
TRX-202511-1074,2025-11-02,CUST007,PRD007,7,225000,1575000,1260000,315000
TRX-202511-1074,2025-11-02,CUST007,PRD009,8,52000,416000,280000,136000
TRX-202511-1075,2025-11-02,CUST008,PRD003,1,130000,130000,85000,45000
TRX-202511-1075,2025-11-02,CUST008,PRD005,2,105000,210000,140000,70000
TRX-202511-1076,2025-11-03,CUST002,PRD012,4,48000,192000,128000,64000
TRX-202511-1076,2025-11-03,CUST002,PRD010,8,20000,160000,96000,64000
TRX-202511-1076,2025-11-03,CUST002,PRD003,3,130000,390000,255000,135000
TRX-202511-1077,2025-11-03,CUST005,PRD001,2,175000,350000,240000,110000
TRX-202511-1077,2025-11-03,CUST005,PRD011,5,35000,175000,110000,65000
TRX-202511-1078,2025-11-03,CUST002,PRD010,8,20000,160000,96000,64000
TRX-202511-1078,2025-11-03,CUST002,PRD008,5,40000,200000,140000,60000
TRX-202511-1078,2025-11-03,CUST002,PRD004,2,105000,210000,140000,70000
TRX-202511-1079,2025-11-03,CUST008,PRD002,6,70000,420000,270000,150000
TRX-202511-1080,2025-11-03,CUST005,PRD007,5,225000,1125000,900000,225000
TRX-202511-1081,2025-11-04,CUST005,PRD011,6,35000,210000,132000,78000
TRX-202511-1081,2025-11-04,CUST005,PRD009,7,52000,364000,245000,119000
TRX-202511-1082,2025-11-04,CUST005,PRD002,2,70000,140000,90000,50000
TRX-202511-1082,2025-11-04,CUST005,PRD001,8,175000,1400000,960000,440000
TRX-202511-1083,2025-11-04,CUST004,PRD008,7,40000,280000,196000,84000
TRX-202511-1083,2025-11-04,CUST004,PRD004,5,105000,525000,350000,175000
TRX-202511-1083,2025-11-04,CUST004,PRD010,2,20000,40000,24000,16000
TRX-202511-1084,2025-11-04,CUST008,PRD010,7,20000,140000,84000,56000
TRX-202511-1084,2025-11-04,CUST008,PRD012,1,48000,48000,32000,16000
TRX-202511-1084,2025-11-04,CUST008,PRD007,2,225000,450000,360000,90000
TRX-202511-1085,2025-11-05,CUST001,PRD010,3,20000,60000,36000,24000
TRX-202511-1086,2025-11-05,CUST001,PRD006,7,110000,770000,525000,245000
TRX-202511-1086,2025-11-05,CUST001,PRD002,1,70000,70000,45000,25000
TRX-202511-1086,2025-11-05,CUST001,PRD005,8,105000,840000,560000,280000
TRX-202511-1087,2025-11-05,CUST005,PRD011,6,35000,210000,132000,78000
TRX-202511-1087,2025-11-05,CUST005,PRD006,4,110000,440000,300000,140000
TRX-202511-1088,2025-11-05,CUST005,PRD001,8,175000,1400000,960000,440000
TRX-202511-1088,2025-11-05,CUST005,PRD006,5,110000,550000,375000,175000
TRX-202511-1089,2025-11-05,CUST003,PRD009,6,52000,312000,210000,102000
TRX-202511-1090,2025-11-06,CUST008,PRD003,6,130000,780000,510000,270000
TRX-202511-1090,2025-11-06,CUST008,PRD012,1,48000,48000,32000,16000
TRX-202511-1091,2025-11-06,CUST002,PRD010,5,20000,100000,60000,40000
TRX-202511-1092,2025-11-06,CUST005,PRD009,2,52000,104000,70000,34000
TRX-202511-1092,2025-11-06,CUST005,PRD003,4,130000,520000,340000,180000
TRX-202511-1092,2025-11-06,CUST005,PRD007,2,225000,450000,360000,90000
TRX-202511-1093,2025-11-06,CUST002,PRD010,5,20000,100000,60000,40000
TRX-202511-1093,2025-11-06,CUST002,PRD011,3,35000,105000,66000,39000
TRX-202511-1093,2025-11-06,CUST002,PRD007,6,225000,1350000,1080000,270000
TRX-202511-1094,2025-11-07,CUST004,PRD001,5,175000,875000,600000,275000
TRX-202511-1095,2025-11-07,CUST004,PRD010,8,20000,160000,96000,64000
TRX-202511-1096,2025-11-07,CUST008,PRD009,4,52000,208000,140000,68000
TRX-202511-1096,2025-11-07,CUST008,PRD012,7,48000,336000,224000,112000
TRX-202511-1097,2025-11-07,CUST003,PRD010,7,20000,140000,84000,56000
TRX-202511-1097,2025-11-07,CUST003,PRD007,5,225000,1125000,900000,225000
TRX-202511-1097,2025-11-07,CUST003,PRD012,6,48000,288000,192000,96000
TRX-202511-1098,2025-11-07,CUST005,PRD006,4,110000,440000,300000,140000
TRX-202511-1098,2025-11-07,CUST005,PRD012,6,48000,288000,192000,96000
TRX-202511-1099,2025-11-08,CUST008,PRD010,2,20000,40000,24000,16000
TRX-202511-1099,2025-11-08,CUST008,PRD007,3,225000,675000,540000,135000
TRX-202511-1100,2025-11-08,CUST001,PRD008,6,40000,240000,168000,72000
TRX-202511-1100,2025-11-08,CUST001,PRD009,8,52000,416000,280000,136000
TRX-202511-1100,2025-11-08,CUST001,PRD001,3,175000,525000,360000,165000
TRX-202511-1101,2025-11-08,CUST002,PRD006,5,110000,550000,375000,175000
TRX-202511-1101,2025-11-08,CUST002,PRD002,1,70000,70000,45000,25000
TRX-202511-1101,2025-11-08,CUST002,PRD005,8,105000,840000,560000,280000
TRX-202511-1102,2025-11-08,CUST007,PRD003,8,130000,1040000,680000,360000
TRX-202511-1102,2025-11-08,CUST007,PRD007,5,225000,1125000,900000,225000
TRX-202511-1102,2025-11-08,CUST007,PRD004,5,105000,525000,350000,175000
TRX-202511-1103,2025-11-08,CUST006,PRD010,7,20000,140000,84000,56000
TRX-202511-1104,2025-11-09,CUST002,PRD007,7,225000,1575000,1260000,315000
TRX-202511-1105,2025-11-09,CUST007,PRD012,3,48000,144000,96000,48000
TRX-202511-1105,2025-11-09,CUST007,PRD008,6,40000,240000,168000,72000
TRX-202511-1106,2025-11-09,CUST003,PRD005,6,105000,630000,420000,210000
TRX-202511-1107,2025-11-09,CUST003,PRD007,2,225000,450000,360000,90000
TRX-202511-1107,2025-11-09,CUST003,PRD005,3,105000,315000,210000,105000
TRX-202511-1107,2025-11-09,CUST003,PRD008,5,40000,200000,140000,60000
TRX-202511-1108,2025-11-10,CUST003,PRD011,8,35000,280000,176000,104000
TRX-202511-1109,2025-11-10,CUST003,PRD004,3,105000,315000,210000,105000
TRX-202511-1109,2025-11-10,CUST003,PRD006,6,110000,660000,450000,210000
TRX-202511-1109,2025-11-10,CUST003,PRD002,3,70000,210000,135000,75000
TRX-202511-1110,2025-11-11,CUST008,PRD011,2,35000,70000,44000,26000
TRX-202511-1111,2025-11-11,CUST006,PRD006,3,110000,330000,225000,105000
TRX-202511-1112,2025-11-11,CUST004,PRD004,1,105000,105000,70000,35000
TRX-202511-1112,2025-11-11,CUST004,PRD007,6,225000,1350000,1080000,270000
TRX-202511-1113,2025-11-11,CUST001,PRD011,2,35000,70000,44000,26000
TRX-202511-1113,2025-11-11,CUST001,PRD010,2,20000,40000,24000,16000
TRX-202511-1114,2025-11-11,CUST006,PRD010,7,20000,140000,84000,56000
TRX-202511-1114,2025-11-11,CUST006,PRD012,4,48000,192000,128000,64000
TRX-202511-1114,2025-11-11,CUST006,PRD009,5,52000,260000,175000,85000
TRX-202511-1115,2025-11-12,CUST006,PRD001,1,175000,175000,120000,55000
TRX-202511-1115,2025-11-12,CUST006,PRD009,5,52000,260000,175000,85000
TRX-202511-1115,2025-11-12,CUST006,PRD012,7,48000,336000,224000,112000
TRX-202511-1116,2025-11-12,CUST004,PRD009,7,52000,364000,245000,119000
TRX-202511-1116,2025-11-12,CUST004,PRD001,3,175000,525000,360000,165000
TRX-202511-1117,2025-11-12,CUST006,PRD012,2,48000,96000,64000,32000
TRX-202511-1117,2025-11-12,CUST006,PRD001,8,175000,1400000,960000,440000
TRX-202511-1117,2025-11-12,CUST006,PRD004,3,105000,315000,210000,105000
TRX-202511-1118,2025-11-13,CUST001,PRD003,4,130000,520000,340000,180000
TRX-202511-1119,2025-11-13,CUST005,PRD011,5,35000,175000,110000,65000
TRX-202511-1119,2025-11-13,CUST005,PRD010,4,20000,80000,48000,32000
TRX-202511-1120,2025-11-13,CUST005,PRD012,7,48000,336000,224000,112000
TRX-202511-1120,2025-11-13,CUST005,PRD001,7,175000,1225000,840000,385000
TRX-202511-1121,2025-11-13,CUST007,PRD004,5,105000,525000,350000,175000
TRX-202511-1121,2025-11-13,CUST007,PRD008,1,40000,40000,28000,12000
TRX-202511-1122,2025-11-13,CUST007,PRD012,8,48000,384000,256000,128000
TRX-202511-1123,2025-11-14,CUST002,PRD008,1,40000,40000,28000,12000
TRX-202511-1123,2025-11-14,CUST002,PRD004,8,105000,840000,560000,280000
TRX-202511-1123,2025-11-14,CUST002,PRD003,8,130000,1040000,680000,360000
TRX-202511-1124,2025-11-14,CUST002,PRD004,1,105000,105000,70000,35000
TRX-202511-1125,2025-11-14,CUST007,PRD002,2,70000,140000,90000,50000
TRX-202511-1126,2025-11-15,CUST003,PRD009,4,52000,208000,140000,68000
TRX-202511-1126,2025-11-15,CUST003,PRD002,3,70000,210000,135000,75000
TRX-202511-1127,2025-11-15,CUST004,PRD011,1,35000,35000,22000,13000
TRX-202511-1127,2025-11-15,CUST004,PRD008,8,40000,320000,224000,96000
TRX-202511-1128,2025-11-15,CUST002,PRD010,5,20000,100000,60000,40000
TRX-202511-1129,2025-11-15,CUST003,PRD009,6,52000,312000,210000,102000
TRX-202511-1130,2025-11-15,CUST001,PRD011,2,35000,70000,44000,26000
TRX-202511-1131,2025-11-16,CUST007,PRD011,7,35000,245000,154000,91000
TRX-202511-1131,2025-11-16,CUST007,PRD010,8,20000,160000,96000,64000
TRX-202511-1132,2025-11-16,CUST004,PRD008,6,40000,240000,168000,72000
TRX-202511-1132,2025-11-16,CUST004,PRD010,8,20000,160000,96000,64000
TRX-202511-1132,2025-11-16,CUST004,PRD005,8,105000,840000,560000,280000
TRX-202511-1133,2025-11-16,CUST003,PRD009,4,52000,208000,140000,68000
TRX-202511-1133,2025-11-16,CUST003,PRD006,3,110000,330000,225000,105000
TRX-202511-1134,2025-11-16,CUST005,PRD012,5,48000,240000,160000,80000
TRX-202511-1134,2025-11-16,CUST005,PRD003,3,130000,390000,255000,135000
TRX-202511-1134,2025-11-16,CUST005,PRD007,6,225000,1350000,1080000,270000
TRX-202511-1135,2025-11-16,CUST001,PRD005,1,105000,105000,70000,35000
TRX-202511-1135,2025-11-16,CUST001,PRD003,8,130000,1040000,680000,360000
TRX-202511-1136,2025-11-17,CUST006,PRD009,6,52000,312000,210000,102000
TRX-202511-1136,2025-11-17,CUST006,PRD007,5,225000,1125000,900000,225000
TRX-202511-1137,2025-11-17,CUST004,PRD003,2,130000,260000,170000,90000
TRX-202511-1137,2025-11-17,CUST004,PRD008,8,40000,320000,224000,96000
TRX-202511-1138,2025-11-17,CUST005,PRD007,4,225000,900000,720000,180000
TRX-202511-1138,2025-11-17,CUST005,PRD001,6,175000,1050000,720000,330000
TRX-202511-1138,2025-11-17,CUST005,PRD004,3,105000,315000,210000,105000
TRX-202511-1139,2025-11-18,CUST002,PRD002,1,70000,70000,45000,25000
TRX-202511-1140,2025-11-18,CUST001,PRD006,2,110000,220000,150000,70000
TRX-202511-1141,2025-11-19,CUST003,PRD009,5,52000,260000,175000,85000
TRX-202511-1141,2025-11-19,CUST003,PRD011,4,35000,140000,88000,52000
TRX-202511-1141,2025-11-19,CUST003,PRD008,2,40000,80000,56000,24000
TRX-202511-1142,2025-11-19,CUST003,PRD002,3,70000,210000,135000,75000
TRX-202511-1142,2025-11-19,CUST003,PRD001,7,175000,1225000,840000,385000
TRX-202511-1143,2025-11-19,CUST008,PRD008,1,40000,40000,28000,12000
TRX-202511-1143,2025-11-19,CUST008,PRD003,6,130000,780000,510000,270000
TRX-202511-1144,2025-11-19,CUST008,PRD010,1,20000,20000,12000,8000
TRX-202511-1144,2025-11-19,CUST008,PRD003,8,130000,1040000,680000,360000
TRX-202511-1144,2025-11-19,CUST008,PRD008,6,40000,240000,168000,72000
TRX-202511-1145,2025-11-19,CUST006,PRD006,2,110000,220000,150000,70000
TRX-202511-1146,2025-11-20,CUST008,PRD003,4,130000,520000,340000,180000
TRX-202511-1146,2025-11-20,CUST008,PRD001,5,175000,875000,600000,275000
TRX-202511-1147,2025-11-20,CUST005,PRD007,1,225000,225000,180000,45000
TRX-202511-1147,2025-11-20,CUST005,PRD006,5,110000,550000,375000,175000
TRX-202511-1148,2025-11-21,CUST003,PRD012,4,48000,192000,128000,64000
TRX-202511-1148,2025-11-21,CUST003,PRD005,8,105000,840000,560000,280000
TRX-202511-1149,2025-11-21,CUST005,PRD002,2,70000,140000,90000,50000
TRX-202511-1149,2025-11-21,CUST005,PRD008,6,40000,240000,168000,72000
TRX-202511-1150,2025-11-21,CUST002,PRD003,2,130000,260000,170000,90000
TRX-202511-1151,2025-11-21,CUST004,PRD003,6,130000,780000,510000,270000
TRX-202511-1152,2025-11-22,CUST001,PRD011,4,35000,140000,88000,52000
TRX-202511-1152,2025-11-22,CUST001,PRD004,1,105000,105000,70000,35000
TRX-202511-1153,2025-11-22,CUST002,PRD006,4,110000,440000,300000,140000
TRX-202511-1153,2025-11-22,CUST002,PRD011,8,35000,280000,176000,104000
TRX-202511-1154,2025-11-23,CUST003,PRD011,5,35000,175000,110000,65000
TRX-202511-1154,2025-11-23,CUST003,PRD010,7,20000,140000,84000,56000
TRX-202511-1155,2025-11-23,CUST005,PRD007,5,225000,1125000,900000,225000
TRX-202511-1156,2025-11-23,CUST006,PRD004,5,105000,525000,350000,175000
